"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1762749437447966938","Wed Feb 28 16:21:52 +0000 2024","0","@bengkeldodo @agussubianto @prabowo @ListyoSigitP Noh ambil jatah lo.. https://t.co/IJujAFChDF","1762875775450235192","https://pbs.twimg.com/media/GHb-K48aoAAGbfd.jpg","bengkeldodo","in","","0","0","0","https://x.com/Joyonegoro39619/status/1762875775450235192","1737421537014358016","Joyonegoro39619"
"1761611998301937870","Wed Feb 28 16:21:44 +0000 2024","0","@tjitrosoenarjo1 taulah!? DPR &amp; Presiden setara secara jabatan.ribut amat maunya semua menang.ngatain Pak Prabowo-Gibran haus kekuasaan kayak mereka kagak aja.legowo ngapa si.","1762875743531618366","","tjitrosoenarjo1","in","Trowulan, Indonesia","0","0","0","https://x.com/nuinugraha/status/1762875743531618366","885254983","nuinugraha"
"1762875653479919673","Wed Feb 28 16:21:23 +0000 2024","1","Penyematan pangkat jenderal kehormatan kepada Menteri Pertahanan Prabowo Subianto mendapat kritikan dari sejumlah pihak. https://t.co/sja3GKNT74 https://t.co/xckaVO8muw","1762875653479919673","https://pbs.twimg.com/media/GHb7Tw3bAAA2crX.jpg","","in","Medan, Indonesia","0","0","1","https://x.com/tribunmedan/status/1762875653479919673","142305302","tribunmedan"
"1762875622047744141","Wed Feb 28 16:21:15 +0000 2024","0","Update Real Count KPU: Prabowo-Gibran Masih Unggul Raih 75 Juta Suara https://t.co/bHXX1yVCJd","1762875622047744141","","","in","","0","0","0","https://x.com/IDNTimes/status/1762875622047744141","388190238","IDNTimes"
"1762854150759661774","Wed Feb 28 16:21:08 +0000 2024","1","@NarasiNewsroom Ga ada empatinyaa yaa sama keluarga korban harusnya d selesaikan dulu itu kasus HAM lewat peradilan.... kalo bersih barulah boleh kasih itu gelar2 kehormatan....","1762875590514979243","","NarasiNewsroom","in","","0","0","0","https://x.com/prabowo_wishnu/status/1762875590514979243","1569863143656136705","prabowo_wishnu"
"1762840903348306288","Wed Feb 28 16:16:55 +0000 2024","1","@fahiraidris @prabowo Bagi yg mau mengukur kejayaan inilah saatnya Tinggal merapat Bersuara pada saat yg tepat Tinggal nunggu hasil rapat Eee g taunya ngibulin Rakyat! Ayoo gass ayoo gass","1762874531927281696","","fahiraidris","in","Jakarta Capital Region","0","0","0","https://x.com/GenerasiQoe/status/1762874531927281696","1568681150499147776","GenerasiQoe"
"1762795267575959721","Wed Feb 28 16:16:37 +0000 2024","2","@codemk1 @aldewatakoe @Miduk17 Ga aneh si lagi kepanasan keknya udh kalah terus liat skrng pa prabowo diangkat lagi hahaha yang g terima tetep aja g bakal terima mau kaya gmna pun yang ada cari aja terus cari celah buat berfikir negative mulu hehe salam damai inget kita itu #masihasatuindonesia","1762874455016210485","","codemk1","in","Cirebon Barat, Indonesia","0","0","0","https://x.com/inijametsad/status/1762874455016210485","1321332002717532161","inijametsad"
"1762874454571389353","Wed Feb 28 16:16:37 +0000 2024","0","Koalisi Masyarakat Sipil Gugat Jokowi Beri Pangkat Jenderal Kehormatan ke Prabowo: Menentang Nawacita! https://t.co/IB4WRYtiyB https://t.co/IB4WRYtiyB","1762874454571389353","","","in","indonesia","0","0","0","https://x.com/posaktualcom/status/1762874454571389353","1636627729675337734","posaktualcom"
"1762874417728684160","Wed Feb 28 16:16:28 +0000 2024","2","Ketika lu ikut lomba kebodohan online tapi lawan lu pendukung Prabowo-Gibran:","1762874417728684160","","","in","Negeri Penjajah","0","0","0","https://x.com/_Prometheo/status/1762874417728684160","1193591965360672768","_Prometheo"
"1762824012235952252","Wed Feb 28 16:16:06 +0000 2024","0","@iyainipedro @prabowo thanks pedro tapi lu gua laporin!","1762874327148761419","","iyainipedro","in","","0","0","0","https://x.com/yamiywyb/status/1762874327148761419","1647562442871037952","yamiywyb"
