"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1762494342886035857","Wed Feb 28 08:16:28 +0000 2024","0","@maspandam @gibran_tweet Kenapa yg disuruh boikot hanya satu brand kenapa brand lain kalian masih pakai? IPhone salah satu contohnya","1762753620037304365","","gusjunun","in","","0","1","0","https://x.com/Sambatmuu/status/1762753620037304365","1445941641219510274","Sambatmuu"
"1762753615742349622","Wed Feb 28 08:16:27 +0000 2024","0","Diberhentikan BODY LOTION Prabowo-Gibran DPRgakBERHAK PilihinPRESIDEN kitaygmilih bukandipilihkan Best Skill Rahajeng karina https://t.co/28qxxtUxhg","1762753615742349622","https://pbs.twimg.com/media/GHaPEegaIAA630j.jpg","","in","","0","0","0","https://x.com/hoebakh14067/status/1762753615742349622","1748275257918779392","hoebakh14067"
"1762296966980182367","Wed Feb 28 08:16:10 +0000 2024","0","@ilaulia_ @snbap @MgmPtmgm @DokterTifa @gibran_tweet Cuma manis doang ni https://t.co/ZWOoqvw3CN","1762753547308081640","","ilaulia_","in","Jakarta ","0","1","0","https://x.com/efrimidori/status/1762753547308081640","81104727","efrimidori"
"1762745281681248394","Wed Feb 28 08:16:02 +0000 2024","0","@nayaajor Aman udah sambil cas","1762753512067440862","","nayaajor","in","your future business man","0","0","0","https://x.com/lovinstudying/status/1762753512067440862","1698517789697294336","lovinstudying"
"1762513681320132716","Wed Feb 28 08:15:54 +0000 2024","0","@mimih6mei @NayDonuts @hqrmes @abby6mei @yosephrosario_ @bengkeldodo sinergi antara Mas Gibran dan paslon 02 mungkin menjadi salah satu kunci sukses dalam meraih dukungan yang luas","1762753480840958306","","mimih6mei","in","Bogor Utara, Indonesia","0","0","0","https://x.com/JoshuaJackson__/status/1762753480840958306","770348594","JoshuaJackson__"
"1762370978003493110","Wed Feb 28 08:15:46 +0000 2024","0","@gen_gibran yuk pemilunya udahan kan skrg tinggal nunggu hasil nya dan siapapun yg menang tlg hargai pilihan rakyat","1762753446036562426","","gen_gibran","in","Tebet, Indonesia","0","0","0","https://x.com/dassyparamita/status/1762753446036562426","528440955","dassyparamita"
"1762348278337917359","Wed Feb 28 08:15:41 +0000 2024","0","@pro_gibran_ Jangan kemakan hoax guys emang ada aja yg gasuka","1762753424138113423","","pro_gibran_","in","","0","0","0","https://x.com/Archer13nathan/status/1762753424138113423","1702367827909582848","Archer13nathan"
"1762370978003493110","Wed Feb 28 08:13:40 +0000 2024","0","@gen_gibran pentingnya membaca dinamika perubahan preferensi pemilih yang tidak selalu terpaku pada garis partai","1762752917315195334","","gen_gibran","in","Beji, Indonesia","0","0","0","https://x.com/yung__she/status/1762752917315195334","2595314251","yung__she"
"1762401716425896272","Wed Feb 28 08:13:13 +0000 2024","0","@mimih6mei Selamat banyak banyak buat pak Prabowo dan mas Gibran sudah mendapatkan suara sehingga kemungkinan besar pemilu ini hanya satu putaran","1762752803053965332","","mimih6mei","in","","0","0","0","https://x.com/habisinikita/status/1762752803053965332","1720152913585352704","habisinikita"
"1762513681320132716","Wed Feb 28 08:13:05 +0000 2024","0","@mimih6mei @NayDonuts @hqrmes @abby6mei @yosephrosario_ @bengkeldodo Keberhasilan Mas Gibran dalam mengambil peran kunci menunjukkan kecerdasan politiknya dalam memahami keinginan dan harapan masyarakat","1762752769822507501","","mimih6mei","in","Beji, Indonesia","0","0","0","https://x.com/yung__she/status/1762752769822507501","2595314251","yung__she"
